Cooperation Rate,Opponent Cooperation Rate,Last Move,Opponent Last Move,Penultimate Move,Opponent Penultimate Move,Penultimate + 1 Move,Opponent Penultimate + 1 Move,Copy Rate
0.78,0.98,D,C,C,C,C,C,0.7959183673469388
0.84,1.0,C,C,D,C,C,C,0.8367346938775511
0.76,0.84,D,C,C,C,C,C,0.7959183673469388
0.75,0.75,C,C,C,C,D,C,0.9693877551020408
0.68,0.67,C,C,C,C,D,C,0.9387755102040817
0.67,0.67,D,D,C,C,C,C,0.7448979591836735
0.7,0.5,C,D,C,C,C,D,0.7551020408163265
0.35,0.33,D,C,D,D,C,D,0.9693877551020408
0.84,1.0,D,C,C,C,C,C,0.8367346938775511
0.07,0.0,D,D,D,D,D,D,0.9387755102040817
0.85,1.0,D,C,C,C,C,C,0.8469387755102041
0.58,0.57,C,D,D,C,D,D,0.9795918367346939
0.36,0.33,D,C,D,D,C,D,0.9795918367346939
0.98,0.98,C,C,C,C,C,C,0.9795918367346939
0.86,0.98,C,D,D,C,C,C,0.8571428571428571
0.82,0.72,C,C,C,C,C,C,0.8979591836734694
0.85,1.0,C,C,C,C,D,C,0.8571428571428571
0.98,0.99,C,C,C,C,C,C,0.9693877551020408
0.83,0.98,D,C,C,C,C,C,0.8469387755102041
0.99,0.98,C,C,C,C,C,C,0.9795918367346939
0.83,1.0,C,C,D,C,C,C,0.826530612244898
0.8,0.99,C,C,C,C,D,C,0.8163265306122449
0.83,1.0,C,C,D,C,C,C,0.826530612244898
0.91,0.92,D,C,C,D,C,C,0.9693877551020408
0.79,0.79,D,C,C,D,C,C,0.9795918367346939
0.83,0.88,D,D,D,D,D,D,0.8877551020408163
0.97,0.97,C,C,C,C,C,C,0.9795918367346939
0.98,0.98,C,C,C,C,C,C,0.9795918367346939
0.96,0.96,C,C,C,C,C,C,0.9795918367346939
0.44,0.37,D,D,D,D,D,D,0.9183673469387755
0.96,0.96,C,C,C,C,C,C,0.9795918367346939
0.99,0.99,C,C,C,C,C,C,0.9795918367346939
0.34,0.43,D,C,D,D,D,D,0.8367346938775511
0.44,0.37,D,D,D,D,D,D,0.9183673469387755
0.82,0.98,D,C,C,C,C,C,0.8367346938775511
0.81,0.71,C,D,C,C,C,C,0.8877551020408163
0.93,0.92,C,C,C,C,C,C,0.9693877551020408
0.96,0.98,C,C,C,C,C,C,0.9591836734693877
0.87,0.8,D,C,C,D,D,C,0.9387755102040817
0.81,1.0,C,C,D,C,C,C,0.8061224489795918
0.99,0.99,C,C,C,C,C,C,0.9795918367346939
0.98,0.97,C,D,C,C,C,C,0.9795918367346939
0.98,0.97,C,D,C,C,C,C,0.9795918367346939
0.62,0.59,C,C,C,C,C,C,0.8571428571428571
0.47,0.41,D,D,D,D,D,D,0.9081632653061225
0.84,0.84,C,C,C,C,C,C,0.8979591836734694
0.8,0.7,C,C,C,C,C,C,0.8775510204081632
0.66,0.65,D,D,D,D,D,D,0.8571428571428571
0.93,0.99,C,C,C,C,C,C,0.9183673469387755
0.73,0.62,C,C,C,C,C,C,0.8877551020408163
0.72,0.63,C,C,C,C,C,C,0.9081632653061225
0.99,0.99,C,C,C,C,C,C,0.9795918367346939
0.96,0.96,C,C,C,C,C,C,0.9795918367346939
0.82,1.0,D,C,C,C,C,C,0.8163265306122449
0.83,1.0,C,C,C,C,D,C,0.8367346938775511
0.81,1.0,D,C,C,C,C,C,0.8061224489795918
0.85,1.0,C,C,D,C,C,C,0.8469387755102041
0.82,1.0,C,C,C,C,D,C,0.826530612244898
0.64,0.6,C,C,D,D,C,D,0.7959183673469388
0.99,0.99,C,C,C,C,C,C,0.9795918367346939
0.8,0.95,D,C,C,C,C,C,0.826530612244898
0.44,0.37,D,D,D,D,D,D,0.9183673469387755
0.8,0.68,C,C,C,D,D,C,0.8673469387755102
0.85,1.0,C,C,C,C,D,C,0.8571428571428571
0.08,0.01,D,D,D,D,D,D,0.9387755102040817
0.8,0.97,C,C,C,C,D,C,0.8163265306122449
0.78,0.97,C,C,D,C,C,C,0.7857142857142857
0.83,0.97,D,C,C,C,C,C,0.8367346938775511
0.81,0.97,D,C,C,C,C,C,0.8163265306122449
0.8,0.97,C,C,D,C,C,C,0.8061224489795918
0.97,0.97,C,C,C,C,C,C,0.9795918367346939
0.87,1.0,D,C,C,C,C,C,0.8673469387755102
0.44,0.37,D,D,D,D,D,D,0.9183673469387755
0.84,0.94,C,C,D,C,C,C,0.8775510204081632
0.64,0.66,C,C,D,C,C,D,0.9081632653061225
0.75,0.59,C,D,D,C,C,D,0.826530612244898
0.53,0.38,D,D,D,D,D,D,0.8367346938775511
0.33,0.49,D,D,D,D,D,D,0.7857142857142857
0.83,1.0,D,C,C,C,C,C,0.826530612244898
0.63,0.4,D,D,D,D,C,D,0.7448979591836735
0.64,0.4,C,D,C,D,D,D,0.7448979591836735
0.63,0.4,D,D,D,D,C,D,0.7448979591836735
0.99,0.99,C,C,C,C,C,C,0.9795918367346939
0.81,0.78,C,C,C,C,C,C,0.9591836734693877
0.44,0.37,D,D,D,D,D,D,0.9183673469387755
0.83,1.0,D,C,C,C,C,C,0.826530612244898
0.89,0.83,C,C,C,C,C,C,0.9387755102040817
0.55,0.44,C,D,C,C,D,D,0.8367346938775511
0.9,0.92,C,C,C,C,C,C,0.9591836734693877
0.99,0.99,C,C,C,C,C,C,0.9795918367346939
0.84,1.0,C,C,C,C,D,C,0.8469387755102041
0.82,0.99,D,C,C,C,C,C,0.826530612244898
0.99,0.99,C,C,C,C,C,C,0.9795918367346939
0.83,0.77,C,C,C,C,C,C,0.9183673469387755
0.69,0.57,C,C,D,D,D,D,0.8673469387755102
0.98,0.98,C,C,C,C,C,C,0.9795918367346939
0.7,0.65,C,C,C,C,C,C,0.9081632653061225
0.71,0.8,D,D,C,C,C,C,0.7551020408163265
0.11,0.03,D,D,D,D,D,D,0.9285714285714286
0.98,0.98,C,C,C,C,C,C,0.9795918367346939
0.83,0.99,D,C,C,C,C,C,0.8367346938775511
0.97,0.96,C,C,C,C,C,C,0.9693877551020408
0.21,0.1,D,D,D,D,D,D,0.8979591836734694
0.96,0.96,C,C,C,C,C,C,0.9591836734693877
0.99,0.99,C,C,C,C,C,C,0.9795918367346939
0.97,0.97,C,C,C,C,C,C,0.9795918367346939
0.65,0.48,C,C,C,C,C,C,0.7959183673469388
0.81,1.0,D,C,C,C,C,C,0.8061224489795918
0.8,0.76,C,C,C,C,C,C,0.9387755102040817
0.76,0.63,C,C,C,C,C,D,0.8469387755102041
0.99,0.99,C,C,C,C,C,C,0.9795918367346939
0.44,0.37,D,D,D,D,D,D,0.9183673469387755
0.44,0.37,D,D,D,D,D,D,0.9183673469387755
0.44,0.37,D,D,D,D,D,D,0.9183673469387755
0.85,1.0,C,C,C,C,D,C,0.8469387755102041
0.98,0.98,C,C,C,C,C,C,0.9795918367346939
0.84,0.95,C,C,C,C,D,C,0.8673469387755102
0.96,0.99,C,C,C,C,C,C,0.9489795918367347
0.97,0.99,C,C,C,C,C,C,0.9591836734693877
0.99,0.99,C,C,C,C,C,C,0.9795918367346939
0.97,0.99,C,C,C,C,C,C,0.9591836734693877
0.85,1.0,C,C,D,C,C,C,0.8469387755102041
0.97,0.97,C,C,C,C,C,C,0.9795918367346939
0.93,0.99,C,C,C,C,C,C,0.9183673469387755
0.96,0.95,C,C,C,C,C,C,0.9693877551020408
0.98,0.98,C,C,C,C,C,C,0.9795918367346939
0.99,0.99,C,C,C,C,C,C,0.9795918367346939
0.78,0.78,D,D,C,D,D,D,0.8469387755102041
0.95,0.99,C,C,C,C,C,C,0.9387755102040817
0.97,0.97,C,C,C,C,C,C,0.9591836734693877
0.86,0.86,C,C,C,C,C,C,0.9795918367346939
0.82,1.0,D,C,C,C,C,C,0.8163265306122449
0.97,0.97,C,C,C,C,C,C,0.9795918367346939
0.83,0.98,C,C,C,D,D,C,0.826530612244898
0.98,0.98,C,C,C,C,C,C,0.9795918367346939
0.99,0.99,C,C,C,C,C,C,0.9795918367346939
0.93,0.93,C,C,C,C,C,C,0.9795918367346939
0.99,0.99,C,C,C,C,C,C,0.9795918367346939
0.8,1.0,C,C,C,C,D,C,0.8061224489795918
0.94,0.97,C,C,C,C,C,C,0.9489795918367347
0.83,1.0,D,C,C,C,C,C,0.826530612244898
0.69,0.57,C,C,C,C,C,C,0.8571428571428571
0.88,0.99,C,C,C,C,C,C,0.8673469387755102
0.8,1.0,C,C,C,C,D,C,0.8061224489795918
0.97,0.97,C,C,C,C,C,C,0.9795918367346939
0.96,0.96,C,C,C,C,C,C,0.9795918367346939
0.99,0.99,C,C,C,C,C,C,0.9795918367346939
0.8,0.98,C,C,C,C,D,C,0.826530612244898
0.89,0.84,C,C,C,C,C,C,0.9285714285714286
0.99,0.99,C,C,C,C,C,C,0.9795918367346939
0.44,0.37,D,D,D,D,D,D,0.9183673469387755
0.8,0.99,C,C,C,C,D,C,0.8061224489795918
0.78,0.77,D,D,D,D,D,D,0.9285714285714286
0.54,0.49,C,C,C,C,C,C,0.9285714285714286
0.97,0.96,C,C,C,C,C,C,0.9693877551020408
0.11,0.04,D,D,D,D,D,D,0.9387755102040817
0.09,0.02,D,D,D,D,D,D,0.9387755102040817
0.45,0.39,D,D,D,D,D,D,0.9081632653061225
0.52,0.5,C,C,D,C,D,D,0.9693877551020408
0.51,0.5,D,D,C,D,C,C,0.9897959183673469
0.73,0.55,D,C,C,D,C,D,0.8061224489795918
0.8,1.0,C,C,C,C,D,C,0.8061224489795918
0.99,0.99,C,C,C,C,C,C,0.9795918367346939
0.77,0.94,C,C,C,C,D,C,0.8367346938775511
0.34,0.32,C,D,C,C,D,C,0.9693877551020408
0.55,0.5,D,D,D,D,D,D,0.8979591836734694
0.45,0.38,D,D,D,D,D,D,0.9183673469387755
0.76,0.83,C,D,C,C,D,C,0.9081632653061225
0.34,0.31,C,D,D,C,D,D,0.9591836734693877
0.81,1.0,C,C,C,C,D,C,0.8163265306122449
0.84,1.0,C,C,C,C,D,C,0.8469387755102041
0.67,0.65,C,C,D,C,C,D,0.9693877551020408
0.58,0.57,C,D,D,C,D,D,0.9795918367346939
0.58,0.57,C,D,D,C,D,D,0.9795918367346939
0.08,0.01,D,D,D,D,D,D,0.9387755102040817
0.94,0.93,C,C,D,C,C,D,0.9693877551020408
0.63,0.5,C,D,D,D,D,D,0.8673469387755102
0.87,0.96,C,C,C,C,C,C,0.8673469387755102
0.73,0.6,D,D,D,D,C,D,0.8469387755102041
0.7,0.51,C,C,C,D,D,D,0.8061224489795918
0.3,0.16,D,D,D,D,D,D,0.8673469387755102
0.61,0.31,C,D,C,C,C,C,0.6836734693877551
0.59,0.28,D,D,C,D,C,D,0.6938775510204082
0.99,0.99,C,C,C,C,C,C,0.9795918367346939
0.93,0.99,C,C,C,C,C,C,0.9183673469387755
0.88,0.85,C,D,C,C,C,C,0.9285714285714286
0.1,0.03,D,D,D,D,D,D,0.9387755102040817
0.68,0.58,C,D,D,C,C,D,0.9183673469387755
0.69,0.76,C,C,C,C,D,C,0.7448979591836735
0.83,1.0,C,C,C,C,D,C,0.8367346938775511
0.81,0.78,C,C,C,C,C,C,0.9591836734693877
0.49,0.26,C,C,D,D,D,D,0.7346938775510204
0.99,0.99,C,C,C,C,C,C,0.9795918367346939
0.91,0.87,C,C,C,C,C,C,0.9387755102040817
0.99,0.99,C,C,C,C,C,C,0.9795918367346939
0.99,0.99,C,C,C,C,C,C,0.9795918367346939
0.6,0.51,C,D,C,C,D,D,0.8571428571428571
0.67,0.61,D,D,D,D,D,D,0.8979591836734694
0.24,0.09,D,D,D,D,D,D,0.8367346938775511
0.15,0.08,D,D,D,D,D,D,0.9387755102040817
0.2,0.05,D,D,D,D,D,D,0.8571428571428571
0.1,0.03,D,D,D,D,D,D,0.9387755102040817
0.14,0.06,D,D,D,D,D,D,0.9285714285714286
0.25,0.09,D,D,D,D,D,D,0.8469387755102041
0.21,0.05,D,D,D,D,D,D,0.8469387755102041
0.52,0.41,D,D,D,D,D,D,0.8775510204081632
0.65,0.51,C,C,C,D,D,D,0.8163265306122449
0.51,0.39,D,D,C,D,C,D,0.8673469387755102
0.64,0.47,C,D,D,C,D,D,0.826530612244898
0.65,0.51,D,D,C,D,C,D,0.8469387755102041
0.56,0.42,D,D,D,D,D,D,0.826530612244898
0.51,0.41,D,C,D,D,D,D,0.8877551020408163
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
0.95,0.95,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
0.26,0.19,D,C,D,D,D,D,0.8877551020408163
0.02,0.0,D,D,D,D,D,D,0.9897959183673469
1.0,0.99,C,C,C,C,C,C,1.0
0.14,0.5,D,C,D,D,D,C,0.5510204081632653
1.0,1.0,C,C,C,C,C,C,1.0
0.83,0.86,C,C,C,C,C,C,0.9081632653061225
0.16,0.84,D,C,D,C,D,C,0.21428571428571427
1.0,1.0,C,C,C,C,C,C,1.0
0.96,0.97,C,C,C,C,C,C,0.9897959183673469
1.0,1.0,C,C,C,C,C,C,1.0
1.0,0.98,C,D,C,C,C,C,1.0
0.08,0.07,D,C,D,D,D,D,0.9693877551020408
0.14,0.85,D,C,D,C,D,C,0.24489795918367346
0.17,0.16,D,D,D,D,D,D,0.9183673469387755
0.26,0.29,D,D,D,D,D,D,0.8775510204081632
0.88,0.87,C,C,C,C,C,C,0.9285714285714286
1.0,1.0,C,C,C,C,C,C,1.0
0.96,0.94,C,D,C,C,C,C,0.9693877551020408
0.02,0.01,D,D,D,D,D,D,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
0.98,0.97,C,C,C,C,C,C,0.9897959183673469
1.0,1.0,C,C,C,C,C,C,1.0
0.81,0.84,C,C,C,C,D,C,0.9081632653061225
0.84,0.75,C,C,C,C,D,C,0.8367346938775511
0.7,0.67,C,C,D,C,C,C,0.7551020408163265
0.23,0.67,D,D,D,C,D,C,0.4489795918367347
0.61,0.5,C,D,C,C,C,D,0.6632653061224489
0.42,0.33,D,C,D,D,D,D,0.673469387755102
1.0,1.0,C,C,C,C,C,C,1.0
0.01,0.0,D,D,D,D,D,D,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
0.08,0.47,D,C,D,D,D,C,0.5408163265306123
0.99,0.99,C,C,C,C,C,C,1.0
1.0,0.98,C,D,C,C,C,C,1.0
0.5,0.51,D,D,D,D,D,D,0.8061224489795918
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
0.98,0.98,C,C,C,C,C,C,1.0
1.0,0.99,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
0.9,0.92,D,C,C,D,C,C,0.9897959183673469
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
0.11,0.48,D,C,D,C,D,C,0.5816326530612245
1.0,1.0,C,C,C,C,C,C,1.0
0.92,0.89,C,C,C,C,C,C,0.9489795918367347
0.38,0.36,D,D,D,D,D,D,0.9285714285714286
0.92,0.93,C,D,C,C,C,C,0.9285714285714286
1.0,1.0,C,C,C,C,C,C,1.0
0.87,0.81,C,C,C,C,C,C,0.8775510204081632
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
0.99,0.98,C,D,C,C,C,C,1.0
1.0,0.98,C,D,C,C,C,C,1.0
0.3,0.29,D,D,D,D,D,D,0.8979591836734694
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
0.26,0.22,D,D,C,D,D,C,0.7448979591836735
0.21,0.19,D,D,D,C,D,D,0.8367346938775511
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
0.16,0.9,D,C,D,C,D,C,0.19387755102040816
1.0,1.0,C,C,C,C,C,C,1.0
0.94,0.95,C,C,C,C,C,C,0.9897959183673469
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
0.03,0.01,D,D,D,D,D,D,0.9897959183673469
0.01,0.01,D,D,D,D,D,D,0.9897959183673469
0.04,0.03,D,D,D,D,D,D,0.9795918367346939
1.0,0.99,C,C,C,C,C,C,0.9897959183673469
0.99,0.98,C,C,C,C,C,C,0.9897959183673469
0.02,0.01,D,D,D,D,D,D,0.9795918367346939
0.97,0.97,C,C,C,C,C,C,0.9795918367346939
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
0.94,0.97,C,C,C,C,C,C,0.9693877551020408
0.16,0.89,D,C,D,C,D,C,0.16326530612244897
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
0.58,0.55,D,D,D,D,D,D,0.8979591836734694
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,0.99,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
0.22,0.21,D,D,D,D,D,D,0.9795918367346939
0.15,0.85,D,C,D,C,D,C,0.19387755102040816
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
0.98,0.99,C,C,C,C,C,C,0.9897959183673469
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
0.75,0.76,D,C,D,C,C,D,0.8061224489795918
0.07,0.03,D,D,D,D,D,D,0.9693877551020408
0.94,0.94,C,C,C,C,C,C,0.9591836734693877
0.03,0.03,D,D,D,D,D,D,0.9693877551020408
0.93,0.92,C,C,C,C,C,C,0.9489795918367347
0.89,0.9,C,C,C,C,C,C,0.9693877551020408
0.94,0.95,C,C,C,C,C,C,0.9693877551020408
1.0,1.0,C,C,C,C,C,C,1.0
0.97,0.96,C,C,C,C,C,C,0.9897959183673469
0.19,0.43,D,D,D,C,D,D,0.6530612244897959
1.0,1.0,C,C,C,C,C,C,1.0
0.56,0.51,C,C,C,C,C,D,0.826530612244898
0.2,0.19,D,D,D,D,D,D,0.9591836734693877
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
0.99,0.96,C,C,C,C,C,C,0.9693877551020408
0.96,0.95,C,C,C,C,C,C,0.9693877551020408
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,0.99,C,C,C,C,C,C,0.9897959183673469
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
0.99,0.98,C,C,C,C,C,C,0.9897959183673469
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
0.97,0.97,C,C,C,C,C,C,0.9795918367346939
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
0.98,0.97,C,C,C,C,C,C,0.9897959183673469
1.0,1.0,C,C,C,C,C,C,1.0
0.05,0.05,D,D,D,D,D,D,0.9693877551020408
1.0,1.0,C,C,C,C,C,C,1.0
0.91,0.92,C,C,C,C,C,C,0.9285714285714286
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
0.44,0.48,C,C,C,C,C,C,0.8163265306122449
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
0.98,0.98,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
0.97,0.98,C,C,C,C,C,C,0.9897959183673469
0.01,0.01,D,D,D,D,D,D,0.9897959183673469
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,0.99,C,C,C,C,C,C,1.0
0.61,0.62,C,C,C,C,C,C,0.8877551020408163
0.86,0.84,D,D,D,C,D,D,0.9387755102040817
0.09,0.09,D,D,D,D,D,D,0.9489795918367347
0.1,0.08,D,D,D,D,D,D,0.9693877551020408
0.03,0.02,D,D,D,D,D,D,0.9795918367346939
1.0,1.0,C,C,C,C,C,C,1.0
0.17,0.5,D,C,D,C,D,D,0.5408163265306123
0.14,0.5,D,D,D,D,D,C,0.5714285714285714
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
0.85,0.83,C,C,C,C,C,C,0.9489795918367347
0.1,0.79,D,C,D,C,D,C,0.2857142857142857
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
0.01,0.01,D,D,D,D,D,D,0.9897959183673469
1.0,1.0,C,C,C,C,C,C,1.0
0.98,0.99,C,C,C,C,C,C,0.9897959183673469
0.06,0.07,D,D,D,D,D,D,0.9795918367346939
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
0.02,0.01,D,D,D,D,D,D,0.9795918367346939
0.97,0.97,C,C,C,D,C,C,0.9693877551020408
0.54,0.52,C,D,C,C,C,C,0.8469387755102041
1.0,1.0,C,C,C,C,C,C,1.0
0.03,0.02,D,D,D,D,D,D,1.0
0.08,0.07,D,D,D,D,D,D,1.0
0.05,0.04,D,D,D,D,D,D,1.0
0.1,0.08,D,D,D,D,D,D,0.9693877551020408
0.02,0.01,D,D,D,D,D,D,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
0.32,0.29,D,C,C,D,C,C,0.8775510204081632
0.14,0.13,D,D,D,D,D,D,1.0
0.34,0.37,D,D,D,D,D,D,0.8367346938775511
0.18,0.94,D,C,D,C,D,C,0.23469387755102042
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
0.16,0.7,D,C,D,C,D,D,0.3979591836734694
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
0.16,0.83,D,C,D,C,D,C,0.22448979591836735
0.22,0.2,C,D,D,C,D,D,0.8775510204081632
0.08,0.08,D,D,D,D,D,D,0.9693877551020408
0.07,0.08,D,D,D,D,D,D,0.9795918367346939
0.09,0.04,D,D,D,D,D,D,0.9591836734693877
0.06,0.03,D,D,D,D,D,D,0.9795918367346939
0.09,0.06,D,D,D,D,D,D,0.9591836734693877
0.13,0.1,D,D,D,D,D,D,0.9387755102040817
0.06,0.04,D,D,D,D,D,D,0.9897959183673469
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
0.25,0.0,D,D,D,D,D,D,0.7551020408163265
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
0.95,0.95,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
0.99,0.99,C,C,C,C,C,C,0.9795918367346939
0.57,0.36,C,D,D,D,D,D,0.7959183673469388
0.33,0.0,D,D,C,D,D,D,0.673469387755102
1.0,0.99,C,C,C,C,C,C,1.0
0.5,0.5,C,C,D,D,C,C,0.02040816326530612
1.0,1.0,C,C,C,C,C,C,1.0
0.83,0.86,C,C,C,C,C,C,0.7857142857142857
0.65,0.36,C,C,D,C,D,D,0.7142857142857143
1.0,1.0,C,C,C,C,C,C,1.0
0.91,0.93,C,C,C,C,C,C,0.9183673469387755
1.0,1.0,C,C,C,C,C,C,1.0
0.99,0.98,C,D,C,C,C,C,1.0
0.32,0.07,C,D,C,D,D,C,0.7448979591836735
0.61,0.38,D,D,C,D,C,D,0.7653061224489796
0.73,0.66,C,C,C,C,C,C,0.6632653061224489
0.58,0.35,C,D,C,D,D,D,0.6122448979591837
0.39,0.19,D,D,D,D,C,D,0.8061224489795918
1.0,1.0,C,C,C,C,C,C,1.0
0.92,0.95,C,C,C,C,C,C,0.9285714285714286
0.28,0.01,D,D,D,D,C,D,0.7346938775510204
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
0.98,0.97,C,C,C,C,C,C,0.9897959183673469
1.0,1.0,C,C,C,C,C,C,1.0
0.73,0.84,C,C,D,C,C,C,0.7857142857142857
0.64,0.75,C,C,D,C,C,C,0.6326530612244898
0.63,0.67,C,C,D,C,C,C,0.3979591836734694
0.58,0.67,C,D,D,C,D,C,0.4387755102040816
0.51,0.5,D,D,C,C,D,D,0.0
0.75,0.33,D,C,C,D,C,D,0.5816326530612245
1.0,1.0,C,C,C,C,C,C,1.0
0.25,0.0,D,D,C,D,D,D,0.7551020408163265
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
0.62,0.22,C,D,C,D,D,C,0.6122448979591837
0.62,0.62,C,C,C,C,C,C,0.5510204081632653
0.99,0.98,C,D,C,C,C,C,1.0
0.63,0.6,D,D,D,C,C,D,0.5
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
0.98,0.97,C,C,C,C,C,C,0.9897959183673469
1.0,0.99,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
0.9,0.93,C,C,C,C,C,C,0.8877551020408163
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
